"q_id","game_id","answer","image_url"
"2320","1","Защищая Джейкоба",
"456","1","Воспоминания о будущем",
"2983","1","Сваты 4",
"2211","1","Сумеречные охотники",
"994","1","Великий диктатор",
"2275","1","Эш против Зловещих мертвецов",
"1176","1","Знаки",
"1561","1","Кудряшка Сью",
"2069","1","Как избежать наказания за убийство",
"4339","1","Русалки",
"2279","1","Проект «Синяя книга»",
"1213","1","Родня",
"1190","1","Максим Перепелица",
"2858","1","Наши матери, наши отцы",
"2335","1","Не родись красивой",
"1542","1","Робин Гуд",
"1886","1","Принцесса Лебедь",
"1045","1","Невезучие",
"1557","1","Зловещие мертвецы 2",
"480","1","Мирный воин",
"2087","1","Перевал Дятлова",
"2624","1","Вселенная Стивена",
"738","1","Мотылек",
"1197","1","Полицейская академия 2: Их первое задание",
"2149","1","Касл-Рок",
"2315","1","Жизнь и приключения Мишки Япончика",
"2139","1","Наруто",
"2243","1","Тайны следствия",
"1016","1","Баллада о солдате",
"2019","1","Стрела",
"585","1","Основной инстинкт",
"2437","1","Молодой Морс",
"2239","1","Звездные войны: Войны клонов",
"199","1","Эксперимент 2: Волна",
"2626","1","Бандитский Петербург: Барон",
"3244","1","Черный Плащ",
"2540","1","Человек будущего",
"1479","1","Верные друзья",
"388","1","Джейн Остин",
"803","1","Непрощенный",
"2065","1","Сорвиголова",
"232","1","Исчезнувшее время: Мальчик, который вернулся",
"826","1","Несколько хороших парней",
"1899","1","Обыкновенный фашизм",
"3016","1","Почка",
"1939","1","Отец солдата",
"396","1","Волчьи дети Амэ и Юки",
"2344","1","Моя прекрасная няня",
"902","1","Гуд бай, Ленин!",
"2350","1","Почти человек",
"582","1","Мистер Черч",
"3002","1","Соколиный глаз",
"2297","1","Дрянь",
"2185","1","Пуаро",
"242","1","Артист",
"1528","1","Охотники за привидениями 2",
"477","1","Воспоминания об убийстве",
"656","1","Человек из ниоткуда",
"2126","1","Сладкая жизнь",
"166","1","Эрнест и Селестина: Приключения мышки и медведя",
"1515","1","Последняя фантазия",
"2510","1","Стальной алхимик: Братство",
"1586","1","Смертельное оружие 2",
"1541","1","Свой среди чужих, чужой среди своих",
"3171","1","Приключения Пети и Волка",
"2168","1","Закон каменных джунглей",
"2670","1","Зайцев + 1",
"2263","1","Нежность",
"2245","1","Легенда об Искателе",
"846","1","ДМБ",
"947","1","Камера 211",
"604","1","Вор",
"1650","1","Разборка в Бронксе",
"1814","1","Подкидыш",
"184","1","Бронкская история",
"1077","1","Большая прогулка",
"2449","1","Квест",
"1166","1","Доспехи Бога 2: Операция Кондор",
"1491","1","Укрась прощальное утро цветами обещания",
"2143","1","Содержанки",
"1489","1","Черная кошка, белый кот",
"1128","1","Мужики!..",
"2174","1","Пенниуорт",
"2910","1","Мистер Бин",
"986","1","Спящая красавица",
"2712","1","Сваты 5",
"2523","1","Фарца",
"2178","1","Я – зомби",
"1114","1","Тарзан",
"2255","1","Американский папаша",
"349","1","Мэри и Макс",
"1520","1","Второй шанс",
"2012","1","Отбросы",
"2031","1","Ванда/Вижн",
"852","1","Академия смерти",
"2508","1","Кровавая барыня",
"2715","1","Halo",
"2343","1","Программисты",
"525","1","Ип Ман 4",
"771","1","Филомена",
"617","1","Рассекая волны",
"2037","1","Элементарно",
"3006","1","Дублинские убийства",
"3340","1","Чёрно-белая любовь",
"2667","1","Гранд отель",
"1194","1","Тёрнер и Хуч",
"280","1","Фрида",
"992","1","Холодное лето пятьдесят третьего...",
"245","1","Сонная Лощина",
"1212","1","Горбун из Нотр Дама",
"2306","1","Константин",
"3472","1","СМЕРШ",
"335","1","Сестрёнка",
"59","1","Мэверик",
"443","1","Если только",
"1335","1","О птичках",
"2205","1","Мажор 2",
"2513","1","Ниндзяго: Мастера Кружитцу",
"85","1","Песнь моря",
"806","1","Привет, Джули!",
"539","1","Бункер",
"2068","1","Милые обманщицы",
"2424","1","Токийский гуль",
"537","1","Мизери",
"500","1","21 грамм",
"1864","1","Укол зонтиком",
"2622","1","Врата Штейна",
"1488","1","Бесконечная история",
"3475","1","Хваюги",
"1098","1","Порко Россо",
"1201","1","Набережная Орфевр, 36",
"276","1","Патриот",
"3217","1","Эхо террора",
"98","1","Шёпот сердца",
"1519","1","Поющие под дождем",
"1088","1","Дорога на Эльдорадо",
"875","1","Кукушка",
"2914","1","Лунный рыцарь",
"1684","1","Белорусский вокзал",
"357","1","Любовное настроение",
"3581","1","Приключения капитана Врунгеля",
"2687","1","Джонатан Стрендж и мистер Норрелл",
"1329","1","Ковбой Бибоп",
"2592","1","Бездомный Бог",
"859","1","Дом",
"2137","1","Видоизменённый углерод",
"1119","1","Бемби",
"2354","1","Энн",
"507","1","Король-рыбак",
"2416","1","911 служба спасения",
"2189","1","Спартак: Боги арены",
